Unnamed: 0_level_0,Active Gross Power,Reactive Gross Power,Exhaust Pressure Turbine CW,Exhaust Pressure Turbine CCW,Unnamed: 5_level_0,Unnamed: 6_level_0,Main Steam Press,Main Steam Temp,Brine Header Press,Brine Header Temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,Separator Temp,Separator Pressure,Steam Flow,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,Separator Temp,Separator Pressure,Steam Flow,Main Steam Flowrate,Brine Flowrate,Total Flowrate,Injection Press,Injection Flow,Injection Temp,Valve open,WHP,Header Reinjection Pump Temperature,Header Reinjection Pump Pressure,"Opening 
CV-A","Opening 
CV-B",Delta Pressure,Outlet Temp,Opening Brine Dump Valve A,Opening Brine Dump Valve B,Opening Brine Dump Valve A,Opening Brine Dump Valve B,Opening Steam Dump Valve A,Opening Steam Dump Valve B
2025-06-20 09:00:00,34.9285911,6.0517776,0.8207446,0.8210851,18.0050753,3.8404882058116185,12.6709643,192.8668662,15.4874509,193.6120668,28.2794154,20.7057077,13.8851772,197.7113571,32.0663001,10.0949397,13.6190114,195.5294044,18.3778159,45.0078808,13.945703,195.8276197,18.8925266,45.1511452,13.9068748,197.2663065,194.63519,13.1441444,46.20527648786111,1.2946614,9.9781754,0,81.0708307,21.6871245,53.1074032,13.3975906,191.2389295,194.3672281,13.0162488,3.6951345362222225,48.947940660166665,85.194901505,134.14284216516666,10.4103462,130.6189630111389,94.9055015,13.1980814,6.0380465,84.3592751,13.8798422,0.9031374,0.2002568,1.6087329,93.0311226,0.1113983,0.1111335,0.0740863,0.0899422,1.0740287,0.3937959
2025-06-20 10:00:00,35.1782408,6.0097905,0.8169843,0.828859,18.4328472,3.9208965005199095,12.7260028,193.0302082,15.7036509,193.7622977,27.9254819,21.0999841,13.970928,197.9291657,32.0792598,10.0828323,13.6929221,195.7221905,18.3823238,45.0062004,14.0074201,196.0188246,18.9013005,45.6415987,13.9798864,197.4027246,194.8166828,13.2076818,46.42022508155555,1.288432,9.9796462,0,81.2666513,21.6817787,54.0298019,13.4705844,191.4492621,194.5464239,13.0762068,3.666471373166667,50.98809870991667,86.94214253725,137.9302412471667,10.2197538,132.13067736930554,95.028036,12.9432543,6.1874068,84.5649815,14.0453618,0.8427418,0.1932417,1.6614426,93.388529,0.1122933,0.1103671,0.0749061,0.0905745,1.3229174,0.3892197
2025-06-20 11:00:00,35.1126885,5.3681143,0.8191627,0.8352676,18.4911874,4.067790990692091,12.7194955,193.0221261,16.2966695,193.7753875,27.4257306,20.3998345,13.9757896,197.8408432,32.093623,10.0771046,13.6882788,195.7505308,18.4326119,45.003382,14.008468,196.0564241,18.9190706,46.0679938,13.9775809,197.4046798,194.7702325,13.1909815,45.832670232138895,1.2481854,9.9827357,0,81.4705563,21.6076495,54.792629,13.4738592,191.5067128,194.5500386,13.0698733,3.659339975388889,51.38891824736111,91.44215969191667,142.83107793927778,11.1233682,134.95741574527779,95.6213045,14.8476673,6.6339573,84.9300486,14.5899706,0.7527528,0.1811779,1.7070043,93.6583185,0.1128316,0.1106302,0.3689449,0.0909006,1.3552499,0.3850237
2025-06-20 12:00:00,35.0574864,4.8579984,0.8147296,0.8299225,18.3421869,4.047138747849273,12.6771901,192.8815797,16.2763014,193.7528479,27.4902074,20.0711244,13.9337373,197.6936547,32.096352,10.0771176,13.6442551,195.6142311,18.4449312,45.0013278,13.970614,195.9502799,18.8017932,46.0675007,13.9294081,197.3269147,194.630007,13.1469109,45.773230897861104,1.1660982,9.982264,0,81.6373583,21.4802956,55.2259272,13.4261833,191.388346,194.4068098,13.0254441,3.6008883989166662,50.75153989166667,91.13097171997222,141.8825116116389,11.307245,134.56445356197221,95.9135856,15.2765643,6.7100306,85.0412135,14.5694946,0.7529616,0.1782583,1.7051283,93.6562948,0.1126797,0.1104831,0.3688464,0.0905782,1.2843636,0.3824254
2025-06-20 13:00:00,35.0675628,5.8295365,0.8213054,0.8380851,18.8191005,3.9965763220378565,12.6499249,192.7836298,15.9719191,193.6668947,27.7600896,20.072702,13.9117246,197.7016061,32.074141,10.0784181,13.6243447,195.5085965,18.3977332,44.9994939,13.9445978,195.8769215,18.6744099,46.067666,13.9055028,197.2174802,194.5800694,13.1321584,46.411457949555555,0.9616784,9.9796287,0,81.7781729,21.4216662,55.7725547,13.3996221,191.3227138,194.3255357,13.0010486,3.496907046388889,52.81317281547222,87.33701834258333,140.15019115805555,10.8795199,132.3517488174722,95.6686583,15.2765628,6.4267918,84.972829,14.3085101,0.7562797,0.1842956,1.6618916,93.550688,0.1124944,0.1101333,0.075059,0.0904353,1.1680472,0.3828683
2025-06-20 14:00:00,34.9648578,6.4524987,0.827149,0.8447939,19.0639627,3.948428495648947,12.651282,192.8053264,15.8847068,193.5813803,27.5961792,20.0740276,13.9044798,197.6990769,32.0721793,10.0800398,13.6210893,195.4925889,18.4073297,44.9984052,13.9342897,195.8688359,18.6885539,46.0682757,13.8975193,197.112916,194.594851,13.13132,46.42732204516666,0.7375165,9.980014,0,81.9101381,21.4036235,55.6979709,13.3973834,191.3216524,194.3472382,13.0017623,3.501935863111111,51.71164355383333,86.34459733,138.05624088383334,10.6881061,131.59908751438888,95.5924917,15.2768542,6.2739019,84.7754967,14.2138643,0.7597241,0.1815541,1.6692132,93.5005719,0.1123178,0.1099909,0.074961,0.0903581,1.0720671,0.3813335
2025-06-20 15:00:00,34.7032073,5.5919795,0.8153892,0.8327701,18.8213861,4.0624293883125375,12.6582027,192.8071588,16.3027051,193.571603,27.1054269,20.0829113,13.8776787,197.5399322,32.0502733,10.0821571,13.5986471,195.4295743,18.4223731,45.001941,13.9129994,195.7935742,18.7127144,46.070337,13.8740278,196.9474074,194.5154575,13.1131514,45.26152610183334,0.4850689,9.9793078,0,82.0007925,21.3818454,55.1516909,13.3920529,191.2722572,194.3208941,13.0025931,3.5369705144166663,48.45672871358334,92.52260049063888,140.9793292042222,11.3993226,134.81966913311112,95.6331768,15.2281129,6.6107081,84.8892972,14.5386033,0.7728872,0.1798479,1.7622458,93.9195453,0.11137,0.109783,0.1604879,0.0895796,0.9062667,0.3811574
2025-06-20 16:00:00,34.702365,4.9318152,0.8058662,0.8225171,18.5682778,4.0746758281876305,12.6454091,192.7588768,16.3103737,193.5991108,27.2320507,20.0972189,13.8513105,197.4744792,32.0142239,10.0878583,13.5747533,195.3853506,18.4046978,45.0060965,13.8961239,195.7446112,18.6923566,46.061868,13.8541056,196.8853326,194.4526315,13.0941264,45.00087363916667,0.1761894,9.9738287,0,82.0463654,21.3564353,53.9894458,13.3697284,191.2238435,194.2652945,12.9888448,3.422258860472222,47.94168317155555,93.45920467488888,141.40088784644445,12.0282396,135.34123283197223,95.9843857,14.9749305,6.7592097,84.7520521,14.5426353,0.790728,0.1826023,1.7659932,94.0047534,0.1099147,0.1119052,0.1590928,0.0883409,0.8058371,0.3820602
2025-06-20 17:00:00,34.6935535,6.3478699,0.8037283,0.8178634,18.4750685,3.9914319982961675,12.6134439,192.6612636,15.9677416,193.6039087,27.1882005,20.1069863,13.8068134,197.4284164,32.0226696,10.0921818,13.5409426,195.3166177,18.3710733,45.0062173,13.8666404,195.6665368,18.6639038,46.0470996,13.8249778,196.7998982,194.3797689,13.066666,45.391698549527774,0.0236262,9.9715751,0,82.0615809,21.3356979,53.2467067,13.3334479,191.1483728,194.1784757,12.9591044,3.30412169375,48.75220831902778,89.72475125547221,138.4769595745,11.9150225,132.93819083900001,95.9978295,14.7698743,6.4879156,84.5168973,14.2581675,0.8013918,0.1854355,1.7079674,93.7118038,0.1089076,0.1177434,0.0713226,0.0872992,0.8694664,0.3822075
2025-06-20 18:00:00,34.6901572,7.0765197,0.8024872,0.8130547,18.3894733,4.067284465748015,12.620449,192.6908557,16.2308542,193.4785193,27.1882744,20.6617367,13.8062335,197.4280498,32.0297218,10.092536,13.5412901,195.3478476,18.3982473,45.0049293,13.8711383,195.6699206,18.6818718,46.0427232,13.8296164,196.8147422,194.3909766,13.0683391,45.16440173216667,0.0220784,9.9742128,0,82.0597686,21.3303036,53.2693027,13.3354503,191.1284322,194.1979863,12.9655302,3.287518120777778,48.87204943358333,92.22268806033333,141.09473749391665,12.2214496,134.44233763175,95.9546577,14.7687662,6.660511,84.7255877,14.4701503,0.8051527,0.187517,1.7591187,93.8772522,0.1084575,0.1223239,0.7296325,0.0867422,0.960274,0.3809629
2025-06-20 19:00:00,34.9540553,6.6356492,0.8004267,0.8110325,17.8212163,3.980084869472133,12.6518642,192.7969455,16.1729269,193.5237129,27.6825415,21.625972,13.8509304,197.6054192,32.0310504,10.0940768,13.5805307,195.4571429,18.3772273,45.0024941,13.9092519,195.7488935,18.6715304,46.0431187,13.8673834,196.9425335,194.5316679,13.1110348,45.72448319355556,0.02537,9.9701369,0,82.0549762,21.3212805,53.1792262,13.3636104,191.1842268,194.3045869,12.9983503,3.5094521864166666,49.27103125813889,89.84907536808333,139.12010662622222,12.0554624,133.20403742955557,96.398421,14.7677579,6.5735942,84.2095414,14.4204098,0.8026987,0.1892776,1.7509322,93.6216537,0.108155,0.1262362,0.7295599,0.0864093,0.9660057,0.3793656
2025-06-20 20:00:00,34.5343926,5.9316136,0.8079562,0.8221071,16.9192866,4.021263218011542,12.572371,192.5301312,16.0890531,193.516884,27.0087145,22.0412516,13.7456452,197.2822839,32.0403398,10.0982245,13.4868338,195.1695022,18.3535865,44.9976592,13.8235952,195.4884615,18.6420535,46.0459825,13.7793938,196.6332894,194.2316499,13.0186013,45.351385693333334,0.0266869,9.9681223,0,82.016088,21.3121398,53.1807616,13.2860186,190.9272665,194.03677,12.9188721,3.5452359866666665,48.47620322452778,90.39567949422222,138.87188271875,11.969051,133.0373827471111,95.8271517,14.7669515,6.4489179,83.9317545,14.3246672,0.8051153,0.1892497,1.7629681,93.7274909,0.1076451,0.1340433,1.0551125,0.0856829,0.8624094,0.3778162
2025-06-20 21:00:00,34.3432615,4.7530995,0.8550383,0.8670991,16.9944952,4.1497303782189325,12.4904277,192.2471583,16.2845098,193.3246499,27.0119769,22.0447639,13.668663,197.0194219,32.0508865,10.1026596,13.4078832,194.9243355,18.3798694,44.994412,13.7527109,195.248225,18.6607198,46.0468332,13.7065493,196.3904148,193.9393116,12.9320442,45.389705576249995,0.0278124,9.972905,0,81.9287957,21.3018579,53.2574224,13.2082245,190.6216791,193.752693,12.839559,3.29993874625,49.52278820427778,92.9924873293889,142.51527553366668,12.3653684,134.72340287355556,96.1116286,14.7662453,6.7087778,84.0347743,14.4675741,0.8116745,0.1884176,1.8154661,94.3126415,0.1071971,0.1413006,1.0552916,0.0849332,0.824828,0.375907
2025-06-20 22:00:00,34.3929423,5.3973011,0.8808142,0.8897703,17.3484353,4.117713499212114,12.4896375,192.247136,16.1142652,193.1745285,27.1581038,22.0433537,13.6706777,197.0650355,32.0585701,10.1055388,13.4101517,194.9181129,18.3091364,44.9939379,13.7487748,195.1959835,18.6394691,46.0463687,13.7068801,196.4307108,193.9645604,12.9382616,45.73952492486111,0.0297048,9.9733961,0,81.8277806,21.2875982,53.2644263,13.2078386,190.5828253,193.7582313,12.8407966,3.23958539425,50.76952216575,90.85076062058333,141.62028278633332,11.5236017,133.39859926127778,96.480532,15.5490463,6.6269693,83.9865295,14.3160746,0.8137607,0.1876764,1.7965895,94.3319146,0.107095,0.1436614,0.0692725,0.0848324,0.8249302,0.374744
2025-06-20 23:00:00,34.4204321,6.2126369,0.8502475,0.8570233,17.3295078,4.150014073532892,12.496417,192.2695636,16.0282991,193.221258,27.0876574,22.040546,13.6722417,197.0288652,32.0673077,10.1066575,13.4074875,194.9019085,18.2984228,44.9938542,13.7423252,195.1747007,18.5930868,46.048894,13.7029217,196.4115107,193.9502014,12.9356873,45.18136777955555,0.0332574,9.9703565,0,81.7386726,21.2795263,53.2709941,13.2131102,190.5736578,193.7722037,12.8448695,3.2325887666944446,49.376175296444444,93.4691023356389,142.84527763208334,10.9278435,134.8201913395,96.7364373,16.5282707,6.7796548,83.5941942,14.1748258,0.8128711,0.1895124,1.8519685,94.1644446,0.1072066,0.1408723,0.0695303,0.0850976,0.8165556,0.3766444
2025-06-21 00:00:00,34.9729907,5.4416798,0.7795785,0.7952195,16.7577593,4.093547107916244,12.4949263,192.264322,16.1455212,193.3148455,27.4085085,22.0365112,13.6770988,197.1393602,32.0876308,10.1065629,13.4137998,194.9479184,18.3461145,44.992221,13.7516694,195.2370841,18.5873072,46.049313,13.7085207,196.4459273,194.0057037,12.9471598,45.90357471066667,0.0365978,9.9685029,0,81.654045,21.2757608,53.2715337,13.2146468,190.547997,193.7777006,12.8458773,3.2010520074166666,49.714664164944445,93.44892077022223,143.16358493516668,10.9087436,135.77255779205555,96.486549,16.7233568,6.8619,84.0976002,14.2286306,0.8070968,0.1934637,1.9143295,97.1222437,0.1075513,0.1404125,0.0698972,0.0852553,0.8059227,0.3794873
Total,838.3884817,137.62139220000003,,,,,,,,,,,,,,,,,,,,,,,,,,,3956568.0479796,,,,,,,,,,,301666.3117455,4328409.7502174,7702870.722870599,12031280.473088002,,11470979.622355402,,,,,,,,,,,,,,,
Average,34.93285340416667,5.734224675000001,0.8029205625000001,0.8141728291666667,17.262794525,3.986851670600385,12.662888254166667,192.83544223750005,15.940709912500003,193.6209167083333,27.97346015833334,20.375925516666673,13.861796658333335,197.65209538333332,32.0430338625,10.264091304166667,13.596982583333334,195.48661995833334,18.372716333333333,45.006498495833334,13.937290729166667,195.773732475,18.770879412499994,45.66030597083334,13.887026191666664,197.100145175,194.57055980833331,13.123238904166664,45.79361166643056,0.7535019083333334,9.973775841666667,0,81.48074284166668,21.49117624583333,53.45715408750001,13.376283383333332,191.17736776666663,194.34370092083336,13.008714008333333,3.491508237795139,50.09733507196065,89.15359632952082,139.2509314014815,11.280983475,132.76596785133566,95.58168002500003,15.124495074999999,6.506185629166667,84.4361601,14.248481858333335,0.848488975,0.19345667083333332,1.691501204166667,93.55054699166668,0.10879992500000002,0.13888507916666668,0.23980801666666665,0.08677574166666664,1.1930926666666666,0.3866224083333332
Min,34.3432615,3.4268762,0.7558957,0.7648596,15.1290857,3.8404882058116185,12.4896375,192.247136,15.4874509,193.1745285,27.0087145,19.0166427,13.668663,197.0194219,31.9860708,10.0771046,13.4074875,194.9019085,18.2984228,44.9728653,13.7423252,195.1747007,18.5873072,44.9877509,13.7029217,196.3904148,193.9393116,12.9320442,45.00087363916667,0.0220784,9.9659626,0,80.7079643,21.2757608,52.1686031,13.2078386,190.547997,193.752693,12.839559,3.2010520074166666,47.94168317155555,85.194901505,134.14284216516666,10.2197538,130.08895353525,94.5101496,12.9432543,6.0380465,83.5941942,13.8798422,0.7527528,0.1782583,1.5468474,92.4138072,0.1059115,0.109783,0.0676858,0.0835109,0.8058371,0.374744
Max,35.2960571,7.0765197,0.8808142,0.8897703,19.0639627,4.150014073532892,12.7894537,193.2684562,16.3103737,193.8626503,29.7280633,22.0447639,13.9757896,198.1311182,32.096352,11.9584445,13.7160159,195.883937,18.4449312,45.0414651,14.0887189,196.0850625,18.9190706,46.070337,14.0113015,197.5961239,195.0136024,13.2543394,46.42732204516666,1.5728992,9.9827357,0,82.0615809,21.6871245,55.7725547,13.4738592,191.5067128,194.7584332,13.1310682,3.830370598861111,52.81317281547222,93.4691023356389,143.16358493516668,12.3653684,135.77255779205555,96.7364373,17.9428208,7.2926879,86.0319915,14.5899706,1.0433514,0.2129464,1.9143295,97.1222437,0.1128316,0.1870014,1.0552916,0.0909006,1.9356919,0.4024914
