Unnamed: 0_level_0,Active Gross Power,Reactive Gross Power,Exhaust Pressure Turbine CW,Exhaust Pressure Turbine CCW,Unnamed: 5_level_0,Unnamed: 6_level_0,Main Steam Press,Main Steam Temp,Brine Header Press,Brine Header Temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,Separator Temp,Separator Pressure,Steam Flow,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,Separator Temp,Separator Pressure,Steam Flow,Main Steam Flowrate,Brine Flowrate,Total Flowrate,Injection Press,Injection Flow,Injection Temp,Valve open,WHP,Header Reinjection Pump Temperature,Header Reinjection Pump Pressure,"Opening 
CV-A","Opening 
CV-B",Delta Pressure,Outlet Temp,Opening Brine Dump Valve A,Opening Brine Dump Valve B,Opening Brine Dump Valve A,Opening Brine Dump Valve B,Opening Steam Dump Valve A,Opening Steam Dump Valve B
2025-06-21 09:00:00,34.6716824,7.6079045,0.891192,0.9225658,19.976702,4.195390946729292,12.6628505,192.835178,16.6299296,193.7003892,26.3975992,25.1967862,13.9508039,197.8021127,32.1469298,11.2500015,13.6352344,195.5637865,18.2296714,46.0366803,13.9249301,195.8022735,18.687154,46.0738818,13.9138951,196.9658292,194.5781341,13.131653,45.858070529361115,0.078894,9.9782123,0,81.3534156,21.3617264,54.8762863,13.4020072,191.2320734,194.327212,13.0085407,3.4722119463333336,52.03410294505556,93.42715950377777,145.46126244883334,12.1381917,135.71006509744444,96.4631857,15.1827988,6.844413,83.4236855,14.6282662,0.7005332,0.179472,2.0002681,93.9903407,0.1132463,0.1113328,2.2692345,0.0922865,0.9857602,0.3779069
2025-06-21 10:00:00,34.7652358,6.7150407,0.8671203,0.8909659,19.878368,4.318637700069748,12.6979969,192.9487006,16.8622023,193.786083,26.2190608,26.1202286,14.0171799,197.968306,32.1507552,11.9995972,13.6808477,195.7010088,18.2411914,46.0356382,13.9782543,195.9307573,18.661683,46.0726667,13.9500508,197.0947756,194.6883144,13.1659113,45.76116471919445,0.06895,9.9785368,0,81.5960131,21.3545252,54.6894005,13.4348011,191.392494,194.4362109,13.0402988,3.4627636402500004,54.54070259308333,95.59775538461112,150.13845797769446,12.587464,136.8616219155,96.806344,14.9132066,6.9562313,83.4133199,14.7965393,0.8030989,0.1580851,2.0640259,94.3106728,0.1134064,0.1110354,3.862208,0.0924621,1.1790628,0.3688161
2025-06-21 11:00:00,33.869895,5.3912051,0.8639513,0.8959136,20.0261536,4.565432078018285,12.6035108,192.6286864,16.9494218,193.7838108,24.656005,24.7350021,13.82779,197.3410453,32.1554247,12.0499404,13.5293442,195.249424,18.2461656,46.0366623,13.8371057,195.5668282,18.6316549,46.0747477,13.8059973,196.6388862,194.2226925,13.0225649,43.59861161077777,0.0457092,9.9809192,0,81.7048356,21.3369383,55.0491402,13.3313073,191.0862928,194.086605,12.9382516,3.3125497263055554,49.11022355886111,105.52048155325,154.63070511211112,12.4170493,140.68002994491667,96.628523,15.8738056,7.4363875,83.4102917,14.8012359,0.9669133,0.1784869,2.1464716,94.5630838,0.112113,0.1100001,5.0839479,0.0904763,0.9172859,0.3662544
2025-06-21 12:00:00,34.0826414,4.9450524,0.9166508,0.9627624,20.5841476,4.821421050024277,12.6065624,192.6387183,17.0823261,193.7338032,24.0994134,25.3916022,13.8530663,197.394307,32.4521699,15.1587552,13.5878031,195.3708704,18.2419856,46.0375779,13.8711026,195.6785678,18.6758815,46.0751537,13.843419,196.7583761,194.21312,13.0215679,43.394838956861115,0.0456866,9.9805171,0,81.7663374,21.3299272,54.9568968,13.3323789,191.0223238,194.0936,12.9419858,3.283960202861111,46.504667053111106,117.82209763327778,164.32676468638888,12.1098669,149.04075071122222,96.2647421,19.6948681,8.5546769,82.8705379,14.7137907,0.9847189,0.192983,2.366928,94.3699621,0.1122012,0.1097608,5.9685429,0.0900051,0.9878967,0.3678041
2025-06-21 13:00:00,35.1127065,6.2759059,0.9589037,1.0061308,20.6611771,5.040483118846955,12.7767929,193.1895297,17.1562965,194.1887968,25.1363093,27.5613885,14.1546483,198.3500499,32.3248568,17.73904,13.863884,196.1441935,18.1573896,46.0367236,14.1031792,196.3306885,18.6249271,46.0744598,14.0878829,197.4867055,194.882293,13.2313235,44.90777239566666,0.0482356,9.9767079,0,81.8178813,21.3273083,53.8798057,13.4972575,191.4385397,194.6814632,13.1145216,3.5372973704999997,52.7943675115,124.19063685877778,176.98500437027778,11.9250016,155.08004073947222,96.8614774,23.6420682,9.4989157,83.6857642,14.5774303,0.9554455,0.1709346,2.5772813,95.6211422,0.1128173,0.1098246,4.5108917,0.0903121,1.5470218,0.3679896
2025-06-21 14:00:00,35.142003,6.9837627,0.9527408,0.9958853,20.374563,4.982192886306642,12.7592043,193.1502924,16.8253665,194.289765,25.9471829,28.7109163,14.1515881,198.4116114,31.8277791,16.6237051,13.8128504,195.8986873,18.3528925,42.8548094,14.0225617,196.0355133,18.5868369,44.5530016,14.0147253,197.3279195,194.8410154,13.2095106,44.841343191944446,0.0458335,9.9757403,0,81.8122856,21.3330287,53.4226428,13.4767545,191.4092888,194.6438298,13.0961692,3.509174766888889,54.27033560983333,120.81390174733333,175.08423735716667,11.4530332,151.73701936197222,97.9523876,24.5908762,9.4280633,79.7739491,14.3490674,0.9624944,0.1514884,2.4748339,95.257893,0.1121334,0.1098338,1.3592107,0.0897558,1.4334412,0.3645456
2025-06-21 15:00:00,34.8996432,5.7265431,0.9267513,0.9697783,19.9308529,4.846416209010603,12.5864162,192.579469,16.6395034,193.8539616,26.1554805,30.2057592,14.0024972,197.9729049,31.7485859,17.8668903,13.6229996,195.2413612,18.3276618,39.740424,13.8121989,195.2489487,18.7770082,43.5406354,13.8176767,196.737941,194.2320444,13.0214745,44.58550199072222,0.0457252,9.9752299,0,81.7647211,21.3275263,54.9912682,13.3139147,190.9465025,194.0716337,12.927747,3.2755504954444445,49.10739037186111,120.03080612130556,169.13819649316667,11.2353892,150.55451290511112,96.8689993,24.5910113,9.2446166,75.0157707,14.1767204,0.9956908,0.1635022,2.4613516,94.8260312,0.1111025,0.1104057,0.0798316,0.0889259,0.8994861,0.3619981
2025-06-21 16:00:00,35.3280646,4.454432,0.9263487,0.9698198,19.4397844,4.9328134584599415,12.6121112,192.6189562,17.0449489,193.8254604,25.9156424,31.531039,14.0787065,198.2174086,31.6130452,19.7495101,13.6955443,195.4434798,18.7311601,40.405098,13.9101898,195.5139855,19.0471463,44.0562119,13.9140447,197.0364682,194.2871108,13.0524766,44.816499370694444,0.0427451,9.9721659,0,81.6536509,21.2900185,56.1155104,13.3337421,190.9065242,194.1312806,12.9552701,3.3054349315833336,49.19363386683333,125.07311865338889,174.2667525202222,11.9187103,154.74536326233334,97.1709218,24.5900232,9.81804,79.2034694,14.4298087,1.0183697,0.1781491,2.6136386,95.2710106,0.1097064,0.115599,5.1080408,0.0877654,0.9184196,0.3619399
2025-06-21 17:00:00,35.8482417,4.4787549,0.931399,0.9690618,18.7334508,4.927861738199747,12.8668967,193.5224035,17.2975071,194.4258194,26.1819245,31.8123417,14.3661809,199.2064168,31.3922752,19.6529686,13.9916629,196.4171586,19.5499864,41.006206,14.2231852,196.6149887,19.0616132,44.0575364,14.2048116,198.0710386,195.2521926,13.3303856,45.60485737616667,0.0365594,9.9700699,0,81.4805652,21.2589228,53.2182933,13.5630611,191.5832383,195.0716313,13.2066981,3.961069741916667,53.15221156219444,123.50296709297221,176.65517865516665,12.2663385,156.09042432827778,97.8522901,25.1624228,10.2220094,83.1396069,14.6379494,1.0334785,0.1863339,2.6580578,95.3306358,0.1080058,0.1283762,5.5164047,1.9859671,2.9243056,0.36385
2025-06-21 18:00:00,35.9888753,4.5906118,0.9196778,0.9541246,18.1674856,4.8991442562877205,13.0321375,194.1200556,17.2627814,194.8260551,26.7248174,30.8591132,14.525009,199.7718181,31.111725,18.7725577,14.1480331,197.0241599,19.2565694,41.0128516,14.3550013,197.0164416,19.0392204,43.1961395,14.3373388,198.5600443,195.8539553,13.4992836,45.59808455358333,0.032968,9.9709103,0,81.2995723,21.2874887,49.3384978,13.7133167,192.072161,195.6955366,13.3678711,4.45217125663889,54.594199990166665,121.72049172608334,176.31469171625,12.2037736,156.05793183502777,97.4331205,26.1452808,10.3189754,82.6507998,14.5976115,1.0431625,0.1878302,2.6635787,95.1287603,0.1071867,0.1392527,0.4775633,1.9862818,3.5722447,0.3658222
2025-06-21 19:00:00,35.6280895,3.6728565,0.9143368,0.9476855,18.2242801,4.699805898220966,12.8818197,193.5909846,16.7887313,194.7449674,26.9598072,29.878722,14.3681603,199.3003377,30.9056323,17.9910977,13.9871666,196.5658711,18.9888386,41.0140201,14.1913835,196.5049335,19.1703109,42.2059219,14.1766185,197.998816,195.3033122,13.3374928,45.25535411286111,0.0321496,9.9709421,0,81.1266371,21.3307018,50.003608,13.574542,191.6746837,195.1558048,13.2215113,4.025271930305555,54.380979843999995,113.06412533044445,167.44510517444445,11.2639683,149.14487678202778,97.2224146,26.5545309,9.5992878,81.9679941,14.3452831,1.0499593,0.1889846,2.4415663,94.3353564,0.8271923,0.1420416,0.0700035,8.4550178,1.8017957,0.3666471
2025-06-21 20:00:00,35.3053835,3.0866202,0.918871,0.9509162,18.363309,4.323706669817556,12.7049393,192.9779499,16.3837249,194.3550016,27.2527253,28.8774928,14.2366598,198.8972105,30.9102796,17.989871,13.8600481,196.122601,19.6505943,41.1803009,14.0964804,196.3023193,19.4224076,42.0778276,14.0657823,197.5743136,194.760021,13.1783407,46.47858457205555,0.0380585,9.9685838,0,80.9516992,21.3344594,51.8833474,13.4162844,191.1582357,194.538696,13.0559698,3.5762987990277777,53.552034595833334,99.09808752358333,152.65012211941666,10.321451,141.03696193452777,96.3434936,24.2295257,8.4279887,81.587894,14.1975127,1.0530823,0.1922571,2.1843076,94.1988063,2.4299428,0.1411531,0.0699887,21.8413713,1.4673371,0.3667374
2025-06-21 21:00:00,35.4422866,2.8084863,0.9245734,0.954525,18.6091532,4.206018635547064,12.6973135,192.9560184,16.415031,194.2013783,27.543144,28.6771999,14.2534818,198.9459973,30.9259389,18.2266956,13.8787401,196.1633539,19.7373411,41.6434962,14.1291526,196.4042852,19.5164882,42.079041,14.0871249,197.7234224,194.7972903,13.1892902,47.349584761694445,0.0394609,9.9656953,0,80.7882616,21.2990887,50.1559273,13.4113051,191.1139992,194.5220468,13.0513735,3.5544270275555556,53.49954813541667,95.57136979058333,149.070917926,10.8260102,139.34627357694444,95.9730038,20.4660769,8.0615318,81.5273156,14.2940807,1.0462868,0.1946649,2.1217184,94.1391592,1.7104178,0.13723,0.0701276,25.7389819,1.75161,0.3660935
2025-06-21 22:00:00,35.3339311,3.3180249,0.9056739,0.9394901,18.5965006,4.108010003968489,12.6351466,192.7506767,16.1826697,194.3704758,27.8355567,29.6213304,14.1933385,198.7601377,30.9558635,17.5388949,13.8029984,195.8842081,19.3182239,41.7067827,14.0525472,196.1014266,19.4690403,41.8351106,14.0099463,197.5179772,194.5867344,13.1236258,47.35903018055556,0.036888,9.9688191,0,80.6334729,21.2832814,48.2806642,13.3493319,190.9485988,194.3031077,12.9888667,3.395817790027778,53.967991521777776,91.18415091655555,145.15214243833333,10.7403065,134.67601358561112,96.1782933,18.3912806,7.516878,80.8649401,14.2164395,1.043047,0.1899345,1.967125,93.6568413,0.8786481,0.1355574,0.0701376,28.0022233,1.3202217,0.3635101
2025-06-21 23:00:00,34.918715,4.327581,0.8734138,0.9153663,18.3464793,3.9484194071916585,12.5429795,192.4293136,15.9057521,194.3156813,27.9936699,29.9861781,14.0886287,198.4361723,31.1302908,15.8030582,13.6845147,195.4443424,19.2929858,41.217765,13.938353,195.6889041,19.494496,41.3189121,13.8944574,197.1075092,194.2437007,13.0221148,47.19389649852778,0.0307335,9.9736761,0,80.4642695,21.2871249,48.2675369,13.2613479,190.6499645,193.9628291,12.8990604,3.187357139222222,53.53602330016667,84.33770868002779,137.87373198019446,10.5582498,129.18731574758334,95.7474618,16.5034227,6.6728225,80.6879424,14.0989789,1.0507815,0.189993,1.8052903,93.2868248,2.1477629,0.1374295,0.0697978,32.0217567,0.8331293,0.3607993
2025-06-22 00:00:00,33.7849765,4.5474163,0.8665603,0.89975,18.2253057,3.9897278526291773,12.526214,192.3794419,15.9277274,194.0340656,28.4101858,29.9889005,14.0789512,198.3980173,31.2982476,14.9908932,13.6609618,195.370147,19.2734504,40.9674726,13.9178556,195.5087149,19.509314,41.0526312,13.8691633,196.8446915,194.1875898,13.0073301,47.365836998750005,0.0211846,9.9712596,0,80.2772487,21.2709332,48.2751624,13.2464608,190.5930317,193.9084142,12.8815689,3.1162057405277777,52.548039943722216,82.24482179875001,134.7928617424722,11.446813,130.31582378922224,98.1121705,14.9264069,6.4497813,79.3472858,14.1797837,2.4867336,1.7981335,1.7476149,93.5898689,2.9392064,0.1379919,1.4952957,31.5374924,2.1718863,1.7220052
Total,837.0881026,126.47204719999999,,,,,,,,,,,,,,,,,,,,,,,,,,,3923250.2820067005,,,,,,,,,,,304709.29185240006,4440152.4815732995,8895178.214702802,13335330.696276102,,12219667.584477901,,,,,,,,,,,,,,,
Average,34.87867094166666,5.269668633333333,0.8788604125,0.9054969916666665,18.391322320833332,4.422794835147701,12.682912799999999,192.90240375833332,16.52377695,193.96958189166662,26.57903842083333,26.796246387500002,14.034462587499997,198.14879380416667,31.746721654166663,14.534036320833332,13.706732120833335,195.68686070416666,18.658128545833335,43.63313530833333,13.978313683333333,195.87807947500002,18.899853858333337,44.42924392916666,13.950640587500004,197.17317452916666,194.6137495875,13.136920850000003,45.407989375077555,0.04449979166666667,9.972541133333333,0,81.25919227083332,21.306519766666664,52.79332321666667,13.3963106125,191.12901257083334,194.41376124583334,13.026801575,3.526727914958334,51.39065372191319,102.95345155906021,154.3441052809734,11.333968975,141.43133778330903,96.62877241666668,19.52825470416667,7.868328391666668,81.98995855,14.355208325,0.9856957625000002,0.252414725,2.16727235,94.30207845000001,0.5376557791666667,0.1319614541666667,1.6766951375000003,6.373849024999999,1.3783061124999998,0.42542391250000006
Min,33.7849765,2.8084863,0.7748323,0.7899609,15.9470379,3.9484194071916585,12.526214,192.3794419,15.9057521,193.3264289,24.0994134,22.0404252,13.7187239,197.1763604,30.9056323,10.1071145,13.4531842,194.9753949,18.1573896,39.740424,13.793719,195.2489487,18.5868369,41.0526312,13.7459274,196.5317653,194.092674,12.9787692,43.394838956861115,0.0211846,9.9656953,0,80.2772487,21.2589228,48.2675369,13.2464608,190.5930317,193.9084142,12.8815689,3.1162057405277777,46.504667053111106,82.24482179875001,134.7928617424722,10.321451,129.18731574758334,95.5414355,14.9132066,6.4497813,75.0157707,14.073521,0.7005332,0.1514884,1.7476149,93.2868248,0.1064713,0.1097608,0.0687062,0.0841288,0.8223767,0.3607993
Max,35.9888753,7.6079045,0.9589037,1.0061308,20.6611771,5.040483118846955,13.0321375,194.1200556,17.2975071,194.8260551,28.4101858,31.8123417,14.525009,199.7718181,32.4521699,19.7495101,14.1480331,197.0241599,19.7373411,46.0375779,14.3550013,197.0164416,19.5164882,46.0751537,14.3373388,198.5600443,195.8539553,13.4992836,47.365836998750005,0.078894,9.9809192,0,81.8178813,21.3617264,56.1155104,13.7133167,192.072161,195.6955366,13.3678711,4.45217125663889,54.594199990166665,125.07311865338889,176.98500437027778,12.587464,156.09042432827778,98.1121705,26.5545309,10.3189754,83.6857642,14.8012359,2.4867336,1.7981335,2.6635787,95.6211422,2.9392064,0.1584659,5.9685429,32.0217567,3.5722447,1.7220052
