Unnamed: 0_level_0,Active Gross Power,Reactive Gross Power,Exhaust Pressure Turbine CW,Exhaust Pressure Turbine CCW,Unnamed: 5_level_0,Unnamed: 6_level_0,Main Steam Press,Main Steam Temp,Brine Header Press,Brine Header Temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,Separator Temp,Separator Pressure,Steam Flow,WHP,Valve Open,2 Phase line press,2 Phase line temp,WHP,Valve Open,2 Phase line press,2 Phase line temp,Separator Temp,Separator Pressure,Steam Flow,Main Steam Flowrate,Brine Flowrate,Total Flowrate,Injection Press,Injection Flow,Injection Temp,Valve open,WHP,Brine Header Pressure,Brine Header Temperature,Header Reinjection Pump Temperature,Header Reinjection Pump Pressure,"Opening 
CV-A","Opening 
CV-B",Outlet Temp,Opening Brine Dump Valve A,Opening Brine Dump Valve B,Opening Brine Dump Valve A,Opening Brine Dump Valve B,Opening Steam Dump Valve A,Opening Steam Dump Valve B
Unnamed: 0_level_1,MW,MVAR,Bara,Bara,oC,kg/MW,barg,oC,barg,oC,barg,%,barg,oC,barg.1,%.1,barg.1,oC.1,barg.2,%.2,barg.2,oC.2,barg.3,%.3,barg.3,oC.3,oC,barg,kg/s,barg.4,%.4,barg.4,oC.4,barg.5,%.5,barg.5,oC.5,oC.1,barg.1,kg/s.1,kg/s,kg/s,kg/s,bara,kg/s,oC,%,barg.6,barg,oC,oC,Bara,%,%,oC,%,%,%.1,%.1,%,%
,WT,VART,PT9206,PT9256,TE93X0,,PT2504x,TT2501,PT2503,TT2502,PT2006A,PV2005A,PT2008A,TT2007A,PT2006B,PV2005B,PT2008B,TT2007B,PT2006C,PV2005C,PT2008C,TT2007C,PT2006D,PV2005D,PT2008D,TT2007D,TT2207,PT2208,FT2220,PT2106A,PV2105A,PT2108A,TT2107A,PT2106B,PV2105B,PT2108B,TT2107B,TT2307,PT2308,FT2320,FT2527,FT2505,,PT2702A,FT2703A,TT2704A,PV2705A,PT2703A,PT-2503,TT-2502,TT-2601,PT-2603,PV-2503A,PV-2503B,TE-9124,LV-2227A,LV-2227B,LV-2327A,LV-2327A,PV-2430A,PV-2430A
2025-06-14 01:00:00,34.1560172,5.1719005,0.8083195,0.8222775,17.8848017,3.2109486132293488,13.0847421,194.2763121,13.6394475,193.9540419,25.6437402,24.0846264,14.2179936,198.844649,26.2406343,23.8186507,14.041799,196.9022996,20.4728296,35.2773429,14.2366353,196.9473097,21.3708366,35.0333996,14.1702582,198.051294,195.8859503,13.5259312,44.783970954972226,4.868604,9.9718744,0,78.7339125,23.610048,33.7708416,13.693037,192.1467713,195.6193563,13.395105,3.8759854236666667,45.944211296805555,63.729004764972224,109.67321606177778,8.2679853,126.89213126766667,90.3388553,24.5521268,6.7639838,13.6394475,193.9540419,88.9518757,13.1658081,0.9861283,0.2693063,91.1699982,0.1071771,0.146096,0.0687557,0.0847405,1.5462479,1.0506855
2025-06-14 02:00:00,34.114377,3.7271459,0.8148176,0.8264503,18.0603221,3.1556106583238432,13.0683895,194.192978,13.4353118,193.9803649,25.4033318,24.0852198,14.1720383,198.7129761,26.3130362,23.0947053,13.9948961,196.8784324,20.4174396,34.7161085,14.1776181,196.6599407,21.7255274,34.2412718,14.1179764,197.8143644,195.8112892,13.4994668,44.456864856277775,4.6938372,9.9695772,0,78.8040993,23.6834031,33.3437089,13.6720548,192.1071433,195.5404364,13.3746881,3.5235895553055556,46.425854495138886,61.22583716813889,107.65169166327777,7.9308285,125.20421712005556,90.338758,24.5521197,6.4663533,13.4353118,193.9803649,88.9948728,12.9562132,0.9835105,0.2727414,90.9328657,0.1072673,0.1444101,0.0687747,0.0847092,0.9034089,0.4002222
2025-06-14 03:00:00,33.9189379,3.1427163,0.8292033,0.8382611,18.6179985,3.2069663291181643,13.0130275,194.0214707,13.4173448,193.9419466,25.2108269,24.0822194,14.1205858,198.5562263,26.3680659,23.002973,13.943396,196.6983651,20.5833525,34.6858603,14.1225871,196.4374805,21.7724416,34.2036548,14.0642466,197.4789398,195.6495005,13.4440695,44.19064176644444,4.5318991,9.971024,0,78.8930792,23.7255268,33.3330774,13.6236226,192.0229556,195.3901365,13.3210696,2.7740677647222225,45.71177058036111,63.065121184388886,108.77689176474999,7.8433101,125.50386117775,90.4626099,24.5527208,6.3631688,13.4173448,193.9419466,88.9204473,12.9372027,0.9771137,0.2797536,90.9342438,0.1075933,0.1372056,0.0689765,0.0849231,0.8991752,0.3997211
2025-06-14 04:00:00,33.9549609,4.1515283,0.8225837,0.832021,18.7628101,3.1412586421306505,13.0744106,194.19052,13.4049935,193.922495,25.0724556,24.0812136,14.1761832,198.7022201,26.4200596,23.0026326,14.0003887,196.8044453,20.8117205,34.4730114,14.180015,196.5859028,21.8050875,34.1009163,14.1191119,197.5858079,195.8091556,13.5030787,43.934744782277775,4.4102618,9.9727208,0,78.9883254,23.7661147,32.9266003,13.6810062,192.0997692,195.5474603,13.3800858,2.9779235762777776,45.09418591130556,61.56712845902778,106.66131437033334,7.7585484,125.6293477655,90.624284,24.5530235,6.2727431,13.4049935,193.922495,89.2569931,12.9131183,0.9729057,0.2746892,91.0756608,0.1076324,0.1349326,0.0690139,0.084961,0.8961243,0.3985101
2025-06-14 05:00:00,33.6969788,5.814721,0.797467,0.8104462,18.5332177,3.099192161198374,13.0687155,194.1915579,13.377087,193.7433959,24.6210187,24.0807071,14.1410257,198.5740551,26.4559197,22.9911497,13.974383,196.7360698,20.753403,34.0274513,14.1497985,196.4960168,21.9654992,33.9342415,14.0892595,197.5690145,195.767826,13.4839373,43.245416237305555,4.3094256,9.9724399,0,79.051329,23.8034472,32.1635313,13.6719272,192.0781457,195.5440589,13.3714342,3.1107123312500002,46.17982997680556,58.25358257622222,104.43341255302778,7.6713709,125.77351691316666,89.9765391,24.5524845,6.1802322,13.377087,193.7433959,88.9917695,12.8742028,0.9756005,0.2694407,90.6188667,0.1072375,0.1405884,0.068803,0.0846021,0.8989452,0.3975427
2025-06-14 06:00:00,33.3561676,6.5675537,0.8037595,0.8177564,19.1095792,3.5463614880925354,13.0539285,194.1459783,13.6575961,193.8117947,24.8312079,23.4422919,14.1151898,198.4840154,26.5204211,22.6106253,13.9487879,196.6865715,20.6559085,33.9621719,14.114453,196.4378639,21.8922479,33.9045684,14.0690268,197.5240357,195.6803442,13.4572982,42.56348866091667,4.3240183,9.9724824,0,79.1244567,23.8298431,32.2621214,13.6650711,192.0878672,195.5096876,13.3563042,2.8867810709999997,49.84476802438889,68.44826014261112,118.29302816700002,8.0695992,128.74246669883334,90.5569427,24.5528309,6.505331,13.6575961,193.8117947,89.3610029,13.1288566,0.9691769,0.2797309,91.1731614,0.1076782,0.1402945,0.0694165,0.0856876,0.8980229,0.4023423
2025-06-14 07:00:00,33.5254047,6.0641146,0.8414261,0.8561162,19.9630491,4.000454723009403,13.1015641,194.28808,13.9577814,194.370131,25.308596,22.4587135,14.1855033,198.7128651,26.629877,22.1311411,14.0072607,196.8939373,20.9031576,34.3969005,14.1571075,196.615109,21.854868,34.1509828,14.1432634,197.6855119,195.8404486,13.5139534,43.26649035505556,4.393368,9.9779406,0,79.3698515,23.8501471,32.7798962,13.7283094,192.325831,195.6269087,13.4055325,3.2918101539722224,53.81618454675,80.30067902616666,134.11686357291666,8.1964807,129.44876126825,91.3070287,24.556865,6.6289878,13.9577814,194.370131,89.9080731,13.3952059,0.9305834,0.2850281,92.1694359,0.1109234,0.1240108,0.0721874,0.0893427,0.8698669,0.402094
2025-06-14 08:00:00,33.5134227,6.0110578,0.8759923,0.8919738,20.3127864,3.9601915981778317,13.3130218,195.0121055,14.1857842,194.9985265,25.2357436,21.9869041,14.4589215,199.457786,26.7491999,21.9839888,14.2695847,197.6720457,21.2737332,36.4159023,14.435308,197.4999824,21.8451909,36.187441,14.4335469,198.6305093,196.5586487,13.7440115,44.52103773947222,4.3301489,9.9799374,0,79.7955173,23.8712567,33.8312262,13.9547105,193.0112012,196.2870927,13.619744,3.3985195363611114,50.39853518375,82.32103981897222,132.71957500272222,8.3695948,130.8040173808889,91.1403236,24.5623301,6.7769652,14.1857842,194.9985265,90.3736178,13.5945779,0.8693785,0.2714596,92.7021223,0.1144537,0.1146389,0.075609,0.0929202,1.4453864,4.2015751
